id,code,short_name,full_name,country,date1,date2,url
rail_company_4302,4302,,,IT,10/10/2018,12/10/2018,https://www.sistemiterritorialispa.it
rail_company_4303,4303,,,IT,10/10/2018,12/10/2018,
rail_company_4304,4304,,,LU,10/10/2018,12/10/2018,https://www.lorry-rail.com
rail_company_4305,4305,,,NL,10/10/2018,12/10/2018,https://www.english.defensie.nl
rail_company_4306,4306,,,NL,10/10/2018,12/10/2018,https://www.railmotion.com
rail_company_4307,4307,,,NL,10/10/2018,12/10/2018,https://www.railrelease.com
rail_company_4308,4308,,,NL,10/10/2018,12/10/2018,https://www.shunter.nl
rail_company_4309,4309,,,NL,10/10/2018,12/10/2018,https://www.oozo.nl
rail_company_4310,4310,,,NL,10/10/2018,12/10/2018,https://www.voestalpine.com
rail_company_4311,4311,,,NL,10/10/2018,12/10/2018,https://www.volkerwessels.com
rail_company_4312,4312,,,NL,10/10/2018,12/10/2018,https://www.wagoncare.nl
rail_company_4313,4313,,,NO,10/10/2018,12/10/2018,https://www.baneservice.no
rail_company_4314,4314,,,NO,10/10/2018,12/10/2018,https://www.cargonet.no
rail_company_4315,4315,,,PL,10/10/2018,12/10/2018,https://www.cemet.pl
rail_company_4316,4316,,,PL,10/10/2018,12/10/2018,https://www.ctl.pl
rail_company_4317,4317,,,PL,10/10/2018,12/10/2018,https://www.ctl.pl
rail_company_4318,4318,,,PL,10/10/2018,12/10/2018,https://www.ctl.pl
rail_company_4319,4319,,,PL,10/10/2018,12/10/2018,https://www.ctl.pl
rail_company_4320,4320,,,PL,10/10/2018,12/10/2018,https://www.azoty-adipol.pl
rail_company_4321,4321,,,PL,10/10/2018,12/10/2018,https://www.gatx.eu
rail_company_4322,4322,,,PL,10/10/2018,12/10/2018,https://www.interkomtrans.pl
rail_company_4323,4323,,,PL,10/10/2018,12/10/2018,https://www.jsw-logistics.pl
rail_company_4326,4326,,,PL,10/10/2018,12/10/2018,www.laude.pl
rail_company_4327,4327,,,PL,10/10/2018,12/10/2018,https://www.majkoltrans.pl
rail_company_4328,4328,,,PL,10/10/2018,12/10/2018,https://www.moris.com.pl
rail_company_4329,4329,,,PL,10/10/2018,12/10/2018,https://www.orlen.pl
rail_company_4330,4330,,,PL,10/10/2018,12/10/2018,https://www.pccrail.pl
rail_company_4331,4331,,,PL,10/10/2018,12/10/2018,https://www.felbermayr.cc
rail_company_4332,4332,,,PL,10/10/2018,12/10/2018,https://www.tankwagon.pl
rail_company_4333,4333,,,PL,10/10/2018,12/10/2018,
rail_company_4334,4334,,,PL,10/10/2018,12/10/2018,https://www.zapulawy.pl
rail_company_4335,4335,,,PL,10/10/2018,12/10/2018,https://www.ztksiarkopol.pl
rail_company_4336,4336,,,RO,10/10/2018,12/10/2018,https://www.alro.ro
rail_company_4337,4337,,,RO,10/10/2018,12/10/2018,
rail_company_4338,4338,,,RO,10/10/2018,12/10/2018,https://www.mmvrail.ro
rail_company_4339,4339,,,RO,10/10/2018,12/10/2018,https://www.www.omsan.com/ro/
rail_company_4340,4340,,,RO,10/10/2018,12/10/2018,
rail_company_4341,4341,,,RO,10/10/2018,12/10/2018,https://www.wagon.ro
rail_company_4342,4342,,,RS,10/10/2018,12/10/2018,https://www.msk.co.rs
rail_company_4343,4343,,,SE,10/10/2018,12/10/2018,https://www.autolink.as
rail_company_4344,4344,,,SE,10/10/2018,12/10/2018,https://www.autolink.se
rail_company_4345,4345,,,SE,10/10/2018,12/10/2018,https://www.cementa.se
rail_company_4346,4346,,,SE,10/10/2018,12/10/2018,https://www.celanese-emulsions.se
rail_company_4347,4347,,,SE,10/10/2018,12/10/2018,https://www.duroc.se
rail_company_4348,4348,,,SE,10/10/2018,12/10/2018,https://www.euromaint.se
rail_company_4349,4349,,,SE,10/10/2018,12/10/2018,https://www.lundstams.se
rail_company_4350,4350,,,SE,10/10/2018,12/10/2018,https://www.nordkalk.com
rail_company_4351,4351,,,SE,10/10/2018,12/10/2018,https://www.netrail.se
rail_company_4352,4352,,,SE,10/10/2018,12/10/2018,https://www.railcare.se
rail_company_4353,4353,,,SE,10/10/2018,12/10/2018,
rail_company_4354,4354,,,SE,10/10/2018,12/10/2018,https://www.rushrail.se
rail_company_4355,4355,,,SE,10/10/2018,12/10/2018,https://www.rail-x.se
rail_company_4356,4356,,,SE,10/10/2018,12/10/2018,
rail_company_4357,4357,,,SE,10/10/2018,12/10/2018,https://www.stenarecycling.se
rail_company_4358,4358,,,SE,10/10/2018,12/10/2018,https://www.swemaint.se
rail_company_4359,4359,,,SE,10/10/2018,12/10/2018,https://www.tagakeriet.se
rail_company_4360,4360,,,SE,10/10/2018,12/10/2018,https://www.traconatrading.com
rail_company_4361,4361,,,SE,10/10/2018,12/10/2018,https://www.transwaggon.fr
rail_company_4362,4362,,,SE,10/10/2018,12/10/2018,https://www.txlogistik.eu
rail_company_4364,4364,,,SI,10/10/2018,12/10/2018,https://www.adriakombi.si
rail_company_4365,4365,,,SI,10/10/2018,12/10/2018,https://www.adria-transport.com
rail_company_4366,4366,,,SK,10/10/2018,12/10/2018,https://www.pkpcargointernational.com/
rail_company_4367,4367,,,SK,10/10/2018,12/10/2018,https://www.axbenet.sk
rail_company_4368,4368,,,SK,10/10/2018,12/10/2018,https://www.duslo.sk
rail_company_4369,4369,,,SK,10/10/2018,12/10/2018,
rail_company_4370,4370,,,SK,10/10/2018,12/10/2018,https://www.expresswagons.sk
rail_company_4371,4371,,,SK,10/10/2018,12/10/2018,https://www.felbermayr.sk
rail_company_4372,4372,,,SK,10/10/2018,12/10/2018,https://www.gatx.com
rail_company_4373,4373,,,SK,10/10/2018,12/10/2018,https://www.hbzam.sk
rail_company_4374,4374,,,SK,10/10/2018,12/10/2018,
rail_company_4375,4375,,,SK,10/10/2018,12/10/2018,https://www.lokotransslovakia.sk
rail_company_4376,4376,,,SK,10/10/2018,12/10/2018,https://www.nchz.sk
rail_company_4377,4377,,,SK,10/10/2018,12/10/2018,https://www.novaleasing.sk
rail_company_4378,4378,,,SK,10/10/2018,12/10/2018,https://www.pus.sk
rail_company_4379,4379,RTIW,"Railtrans Wagon, s.r.o.",SK,10/10/2018,12/10/2018,https://www.railtrans.eu
rail_company_4380,4380,RVS,"RVS, spol. s r.o.",SK,10/10/2018,12/10/2018,https://www.rvs.cz
rail_company_4381,4381,RWTN,RAJ-WAGON spol. s r.o.,SK,10/10/2018,12/10/2018,
rail_company_4382,4382,SLOVN,"SLOVNAFT , a.s.",SK,10/10/2018,12/10/2018,https://www.slovnaft.sk
rail_company_4383,4383,SLVAG,"SLOV-VAGON, a.s.",SK,10/10/2018,12/10/2018,https://www.slov-vagon.eu
rail_company_4384,4384,SOBET,SOBETRA a.s.,SK,10/10/2018,12/10/2018,https://www.sobetra.sk
rail_company_4385,4385,SP,"Slovenská pošta, a. s.",SK,10/10/2018,12/10/2018,https://www.slposta.sk
rail_company_4386,4386,TLSSK,TransLog Slovakia a.s.,SK,10/10/2018,12/10/2018,https://www.translog.sk
rail_company_4387,4387,TPSVK,Transplus (Slovensko) S.r.o.,SK,10/10/2018,12/10/2018,https://www.transplus.sk
rail_company_4388,4388,USSK,"U. S. Steel Košice, s.r.o.",SK,10/10/2018,12/10/2018,https://www.usske.sk
rail_company_4389,4389,WSSK,"WAGONSERVIS, spol.  s r.o.",SK,10/10/2018,12/10/2018,https://www.wagonservis.ozm.sk
rail_company_4390,4390,ZOS,ZOS Zvolen s.r.o.,SK,10/10/2018,12/10/2018,https://www.zosvolen.sk
rail_company_4391,4391,ARGU,AR-GÜ Demiryolu Tasima ve Depoculuk A.S.,TR,10/10/2018,12/10/2018,https://www.ar-gu.com.tr
rail_company_4392,4392,TRTUR,TRANSTUR Uluslararasi Nakliyat ve Ticaret A.S,TR,10/10/2018,12/10/2018,https://www.transtur.com.tr
rail_company_4393,4393,IK,Infrakraft Sverige AB,SE,27/03/2019,28/03/2019,http://www.infrakraft.se/
rail_company_4920,4920,M-Rail,M-Rail za zeleznicki prevoz robe Krnjesevci,RS,30/05/2024,03/06/2024,
rail_company_5000,5000,ZRK  DOM,Zakład Robót Komunikacyjnych - DOM w Poznaniu Sp. z o.o.,PL,10/12/2021,13/12/2021,https://www.zrk-dom.com.pl/
rail_company_5001,5001,SVI,sncf Voyages Italia SRL,IT,10/12/2021,13/12/2021,
rail_company_5002,5002,CLCAL,CL Cargo Logistics Sp. z o.o.,PL,10/12/2021,13/12/2021,
rail_company_5003,5003,HSLCH,HSL Schweiz GmbH,CH,14/12/2021,04/01/2022,www.hsl-schweiz.ch
rail_company_5004,5004,ELLCT,ELLECOSTA SRL,IT,16/12/2021,03/01/2022,
rail_company_5005,5005,T&C,T&C Sp. z o.o.,PL,16/12/2021,03/01/2022,
rail_company_5006,5006,Transdev Sverige,Transdev Sverige AB,SE,16/12/2021,03/01/2022,www.transdev.se
rail_company_5007,5007,Ostgotatrafiken,AB Ostgotatrafiken,SE,03/01/2022,04/01/2022,
rail_company_5008,5008,VRN,Verkehrsverbund Rhein-Neckar GmbH,DE,03/01/2022,04/01/2022,www.vrn.de
rail_company_5009,5009,OBL,OBL Logistic doo Beograd,RS,03/01/2022,04/01/2022,
rail_company_5010,5010,ABEG,Anhaltinisch-Brandenburgische Eisenbahngesellschaft mbH,DE,03/01/2022,04/01/2022,www.abeg-bahn.de/
rail_company_5011,5011,SMOK,Svenska Motorvagnsklubben,SE,03/01/2022,04/01/2022,
rail_company_5012,5012,LTG Cargo Polska,LTG Cargo Polska Sp. Z o.o.,PL,06/01/2022,11/01/2022,https://ltgcargo.pl/
rail_company_5013,5013,HBC,HBC Hanseatisches Bahn Contor GmbH,DE,10/01/2022,11/01/2022,https://hanseatisches-bahn-contor.com/
rail_company_5014,5014,Ab Ovo,Ab Ovo Nederland B.V.,NL,10/01/2022,11/01/2022,https://ab-ovo.com/
rail_company_5015,5015,CRSA,C Rail Safety ApS,DK,13/01/2022,20/01/2022,
rail_company_5016,5016,EWG Rail,EWG Rail Plc.,HU,18/01/2022,20/01/2022,
rail_company_5017,5017,TRVJF,Trafikverket som Jarnvagsforetag,SE,24/01/2022,25/01/2022,
rail_company_5018,5018,ALSA,ALSA FERROCARRIL SA,ES,27/01/2022,03/02/2022,
rail_company_5019,5019,Jaxan Group,Jaxan Group Spolka z Ograniczona Odpowiedzialnoscia,PL,27/01/2022,03/02/2022,
rail_company_5020,5020,CCSRO,Commercial Contact SRO,SK,01/02/2022,03/02/2022,http://www.commercialcontact.com/
rail_company_5021,5021,LTE BG,LTE Bulgaria EOOD,BG,03/02/2022,22/02/2022,http://www.lte-group.eu/
rail_company_5022,5022,ECS AT,ECS EUROCARGO Speditionsges.m.b.H,AT,03/02/2022,22/02/2022,http://www.ecs-eurocargo.at/
rail_company_5023,5023,Certus,Certus Rail Solutions NV,BE,03/02/2022,22/02/2022,https://certusrailsolutions.be/
rail_company_5024,5024,CT-D,Captrain Deutschland GmbH,DE,07/02/2022,22/02/2022,https://www.captrain.de/
rail_company_5025,5025,STAB,Svensk Tågkraft AB,SE,07/02/2022,22/02/2022,http://www.tagkraft.se/
rail_company_5026,5026,DI,DE Infrastruktur GmbH,DE,07/02/2022,22/02/2022,
rail_company_5027,5027,BRE,Bayerische Regionaleisenbahn GmbH,DE,10/02/2022,14/02/2022,
rail_company_5028,5028,DRE,Deutsche Regionaleisenbahn GmbH,DE,10/02/2022,14/02/2022,
rail_company_5029,5029,DRE BV,DRE Bahnverkehr GmbH,DE,10/02/2022,14/02/2022,
rail_company_5030,5030,TAB,Tagfrakt Produktion AB,SE,14/02/2022,22/02/2022,http://www.tagfrakt.se/
rail_company_5031,5031,RV,Region Varmland,SE,14/02/2022,22/02/2022,
rail_company_5032,5032,FDM REW,FDM REW Damian Zur,PL,18/02/2022,22/02/2022,
rail_company_5033,5033,DPB,DPB Rail Infra Service GmbH,AT,18/02/2022,22/02/2022,https://www.dpb.at/
rail_company_5034,5034,TMT,TM Togdrift AS,NO,18/02/2022,22/02/2022,
rail_company_5035,5035,ELLTC,ELLETEC BETRIEBS GmbH,AT,28/02/2022,01/03/2022,http://www.elletec.at/
rail_company_5036,5036,NRC Sverige AB,Nordic Railways construction Sverige AB,SE,01/03/2022,01/03/2022,https://www.nrcgroup.com/
rail_company_5037,5037,BTJB,BLATAGET JERNBANOR AB,SE,08/03/2022,08/03/2022,
rail_company_5038,5038,SB,Saarbahn GmbH,DE,10/03/2022,10/03/2022,https://www.saarbahn.de/
rail_company_5039,5039,OOC Oss,OCC Rail B.V.,NL,10/03/2022,10/03/2022,https://www.ooc.nl/
rail_company_5040,5040,MTA,Metrans Adria kontejnerski promet d.o.o.,SI,14/03/2022,15/03/2022,https://metrans.eu/
rail_company_5041,5041,JadeWeserPort,Container Terminal Wilhelmshaven JadeWeserPort-,,,,
rail_company_5042,5042,Cabooter Greenport,Cabooter Railterminal Greenport Venlo B.V.,NL,25/03/2022,01/04/2022,https://cabootergroup.com/
rail_company_5043,5043,NTS AB,Nordic Tamping Service AB,SE,25/03/2022,01/04/2022,www.nts-ab.se
rail_company_5044,5044,Atoumod,Syndicat Mixte Atoumod,FR,25/03/2022,01/04/2022,
rail_company_5045,5045,FlixTrain Sweden,FlixBus Sverige AB,SE,25/03/2022,01/04/2022,www.flixtrain.se
rail_company_5046,5046,VSTG,Verkehrsverbund Steiermark GmbH,AT,29/03/2022,01/04/2022,https://www.verbundlinie.at/
rail_company_5047,5047,EFR,Eurostar France SAS,FR,29/03/2022,01/04/2022,
rail_company_5048,5048,TF4,Tenforty2 Rail GmbH,DE,07/04/2022,08/04/2021,
rail_company_5049,5049,HE,Hitachi Energy Sweden AB,SE,07/04/2022,08/04/2021,https://www.hitachienergy.com/
rail_company_5050,5050,OCD,OCD Online Cargo GmbH,DE,07/04/2022,08/04/2021,https://onlinecargodeutschland.de/
rail_company_5051,5051,STR,Strukton Rail AB,SE,08/04/2021,11/04/2022,www.strukton.se
rail_company_5052,5052,Silport,AS Sillamae Sadam,EE,07/04/2022,07/04/2022,https://www.silport.ee/
rail_company_5053,5053,TF,Region Stockholm Trafikforvaltningen,SE,08/04/2022,11/04/2022,www.sl.se
rail_company_5054,5054,NJ,Nassjo Jarnvagsmuseum,SE,11/04/2022,11/04/2022,
rail_company_5055,5055,SKAJ,Stockholms Kultursallskap for Anga och Jarnvag,SE,11/04/2022,11/04/2022,
rail_company_5056,5056,STHAMN,Stockholms Hamnar AB,SE,11/04/2022,11/04/2022,
rail_company_5057,5057,DVVJ,Stiftelsen Dal-Västra Värmlands Järnväg,SE,11/04/2022,13/04/2022,https://www.dvvj.se/
rail_company_5058,5058,ESIFER,Entreprise de Sécurité des Installations ferroviaires,FR,12/04/2022,13/04/2022,
rail_company_5059,5059,Retrack HU,Retrack Hungaria Kft,HU,14/04/2022,15/04/2022,www.vtg.com
rail_company_5060,5060,Cantus,Cantus Verkehrsgesellschaft mbH,DE,22/04/2022,28/04/2022,https://www.cantus-bahn.de/
rail_company_5061,5061,ISD Dunaferr,ISD Dunaferr Danube Steelmill Ltd.,HU,25/04/2022,28/04/2022,
rail_company_5062,5062,DVG,Dessauer Verkehrs GmbH,DE,25/04/2022,28/04/2022,https://www.dvv-dessau.de/
rail_company_5063,5063,Budamar West,Budamar West GmbH,DE,28/04/2022,29/04/2022,https://www.budamar.de/
rail_company_5064,5064,BJs,Bergslagernas Jarnvagssallskap,SE,28/04/2022,29/04/2022,
rail_company_5065,5065,FSVJ,Foreningen Sormlands Veteranjarnvag,SE,29/04/2022,06/05/2022,https://www.fsvj.se/
rail_company_5066,5066,ČD Cargo Adria d.o.o.,ČD Cargo Adria d.o.o. za usluge,HR,09/05/2022,10/05/2022,http://www.cdcargoadria.hr/
rail_company_5067,5067,METRANS Rail sp. z o.o.,METRANS Rail spolka z ograniczona odpowiedzialnoscia,PL,09/05/2022,10/05/2022,https://metrans.eu/
rail_company_5068,5068,NAB,Norrtag AB,SE,09/05/2022,10/05/2022,https://www.norrtag.se/#/
rail_company_5069,5069,Mobimeo,Mobimeo GmbH,DE,16/05/2022,19/05/2022,https://mobimeo.com/
rail_company_5070,5070,Sinhron Rail,Sinhron Rail d.o.o. Beograd- Novi Beograd,RS,10/05/2022,19/05/2022,
rail_company_5071,5071,EUB,Eurobahn GmbH & Co. KG,DE,16/05/2022,19/05/2022,http://www.eurobahn.de
rail_company_5072,5072,HSL AT,HSL Logistik Austria GmbH,AT,20/05/2022,20/05/2022,https://hsl-logistik.de/
rail_company_5073,5073,GAIA,GAIAOSE SA,GR,20/05/2022,20/05/2022,
rail_company_5074,5074,SHIPPEO,SHIPPEO SAS,FR,20/05/2022,27/05/2022,
rail_company_5075,5075,LTE IT,LTE Italia S.r.l.,IT,07/06/2022,09/06/2022,www.LTE-group.eu
rail_company_5076,5076,KOL System,KOL-System Ciezak Spolka Jawna,PL,07/06/2022,09/06/2022,
rail_company_5077,5077,PTMKZ,Pomorskie Towarzystwo Milosnikow Kolei Zelaznych,PL,07/06/2022,09/06/2022,
rail_company_5078,5078,East West Intermodal,East West Intermodal Logistics Service Provider private,,,,
rail_company_5079,5079,RSA,Boliden Milneral AB,SE,07/06/2022,09/06/2022,
rail_company_5080,5080,PKP Energetyka,PKP Energetyka Spolka Akcyjna,PL,07/06/2022,09/06/2022,
rail_company_5081,5081,Kotka,Kotkan Kaupunki (city of Kokta Finland),FI,09/06/2022,10/06/2022,www.kotka.fi
rail_company_5082,5082,EVRO,EVROINJENERING LTD,BG,16/06/2022,20/06/2022,
rail_company_5083,5083,TTZ,Tavantolgoi railway LLC,MN,17/06/2022,20/06/2022,
rail_company_5084,5084,VTSD,Voestalpine Track Solutions Duisburg GmbH,DE,22/06/2022,27/06/2022,https://www.voestalpine.com/track-solutions-duisburg/de/
rail_company_5085,5085,SRT,Smart Rail Traction GmbH,DE,07/07/2022,11/07/2022,
rail_company_5086,5086,Onrail,Onrail AS,NO,11/07/2022,15/07/2022,www.onrail.no
rail_company_5087,5087,PORR BG,PORR Bulgaria EOOD,BG,15/07/2022,25/07/2022,www.porr-group.com
rail_company_5088,5088,OSLO,OSLO SAS,FR,22/07/2022,25/07/2022,
rail_company_5089,5089,One Mobility Ticketing,One Mobility Ticketing GmbH,AT,03/08/2022,04/08/2022,www.klimaticket.at
rail_company_5090,5090,Vectigalis,Vectigalis d.o.o,SI,03/08/2022,04/08/2022,https://vectigalis.si/
rail_company_5091,5091,Borgir,Borgir Limited,GB,03/08/2022,04/08/2022,
rail_company_5092,5092,Kombinirani prijevoz,Kombinirani prijevoz d.o.o.,HR,09/08/2022,11/08/2022,https://kprijevoz.com/
rail_company_5093,5093,Bahnkonzept,Bahnkonzept GmbH Deutschland,DE,05/08/2022,08/08/2022,
rail_company_5094,5094,RIN,Regio Infra Nord-Ost GmbH & Co. KG,DE,05/08/2022,08/08/2022,
rail_company_5095,5095,TLL Sp. z o.o. Sp.K,TLL Spolka z ograniczona odpowiedzialnoscia Spolka,,,,
rail_company_5096,5096,RBP GmbH,RBP Rheinische Bahnpersonal- und Verkehrsgesellschaft mbH,DE,16/08/2022,16/08/2022,https://www.rbp-bahn.de/
rail_company_5097,5097,UTL AG,Umwelt- und Transportlogistik AG,CH,17/08/2022,18/08/2022,https://www.utl-ag.ch/
rail_company_5098,5098,KPM,Kombinovani Prevoz Montenegro DOO,ME,18/08/2022,22/08/2022,
rail_company_5099,5099,MTRS,"METRANS Rail Slovakia, s.r.o",SK,23/08/2022,24/08/2022,https://metrans.eu/
rail_company_5100,5100,SMK,SMK s.r.o.,SK,24/08/2022,24/08/2022,
rail_company_5101,5101,AS207960,AS207960 Cyfyngedig,GB,29/08/2022,04/09/2022,
rail_company_5102,5102,VVT,Verkehrsverbund Tirol GesmbH,AT,29/08/2022,04/09/2022,https://www.vvt.at/
rail_company_5103,5103,ENNA Transport SI,ENNA Transport SI d.o.o.,SI,05/09/2022,05/09/2022,https://transport.enna.hr/
rail_company_5104,5104,FAIRTIQ,FAIRTIQ AG,CH,11/09/2022,13/09/2022,https://fairtiq.com/fr-ch/
rail_company_5105,5105,YOSARIA TRAINS,"YOSARIA TRAINS, a.s.",SK,11/09/2022,13/09/2022,https://www.yosariatrains.sk/
rail_company_5106,5106,ENNA BGD,ENNA Transport Bgd,RS,11/09/2022,13/09/2022,https://transport.enna.hr/
rail_company_5107,5107,TDRR,Transdev Rhein-Ruhr GmbH,DE,20/09/2022,22/09/2022,https://www.rhein-ruhr-bahn.de/
rail_company_5108,5108,SYTRAL,SYTRAL MOBILITES,FR,22/09/2022,26/09/2022,https://www.sytral.fr/
rail_company_5109,5109,BRAG,BauRail AG,CH,04/10/2022,04/10/2022,https://www.baurail.ch/
rail_company_5110,5110,Arkema,Arkema B.V.,NL,07/10/2022,07/10/2022,
rail_company_5111,5111,SVSA,SNCF Voyageurs Sud Azur,FR,07/10/2022,07/10/2022,
rail_company_5112,5112,CEFSA,Compania Europea Ferroviaria S.A.,ES,07/10/2022,07/10/2022,
rail_company_5113,5113,LBE,LBE Logistics,FR,10/10/2022,10/10/2022,
rail_company_5114,5114,LRW,LOGI Railway,FR,10/10/2022,10/10/2022,
rail_company_5115,5115,SPL,SPL EisenbahnVerkehr GmbH,DE,10/10/2022,10/10/2022,https://www.spl-ev.de/
rail_company_5116,5116,Altrans Sp. J.,"Altrans Koczerski I., Kobierecki Z., Miloch A., Sarzynski P.,",,,,
rail_company_5117,5117,INFRANORD,Infranord AB,SE,18/10/2022,19/10/2022,https://www.infranord.se/
rail_company_5118,5118,ATM BG DOO NOVI BEOGRAD,"ATM BG LIMITED LIABILITY CIE FOR AUTOMATION, ENERGY",,,,
rail_company_5119,5119,ROP,Rail Operations SRL,RO,20/10/2022,28/10/2022,
rail_company_5120,5120,Fairjungle,Fairjungle SAS,FR,20/10/2022,28/10/2022,
rail_company_5121,5121,SWO,Stadtwerke Osnabruck AG,DE,20/10/2022,28/10/2022,https://www.stadtwerke-osnabrueck.de/ehb
rail_company_5122,5122,KTB,Koole Terminals,NL,24/10/2022,28/10/2022,https://koole.com/
rail_company_5123,5123,CTOS,Container Terminal Osnabruck GmbH,DE,24/10/2022,28/10/2022,https://ct-os.de/
rail_company_5124,5124,GCA W,GCA Wagons,FR,28/10/2022,02/11/2022,https://www.charlesandre.com/
rail_company_5125,5125,GBXEU,Greenbrier Leasing Europe  B.V.,NL,28/10/2022,02/11/2022,http://www.greenbrier-europe.com/fr/page-
rail_company_5126,5126,NOBEG,NordOstBayerischeEisenbahnGesellschaft,DE,02/11/2022,07/11/2022,http://nobeg.de/
rail_company_5127,5127,Draslovka,Lucebni zavody Draslovka a.s. Kolin,CZ,02/11/2022,,https://www.draslovka.cz/cs
rail_company_5128,5128,VSN,VIAS Nederland B.V.,NL,02/11/2022,07/11/2022,https://www.vias-online.de/
rail_company_5129,5129,Bahn PT,Bahn PT GmbH,DE,07/11/2022,09/11/2022,https://www.bahnpersonal-training.de/
rail_company_5130,5130,KV,Kalmar Veterantag,SE,07/11/2022,09/11/2022,https://www.kalmarveterantag.se/
rail_company_5131,5131,SSG,SWEG Schienenwege GmbH,DE,07/11/2022,09/11/2022,www.sweg-schienenwege.de/
rail_company_5132,5132,ZUGA,Zug Agency s.r.o.,CZ,09/11/2022,15/11/2022,
rail_company_5133,5133,ENJ,Engelsbergs Norbers Jarnvagshistoriska Forening,SE,15/11/2022,18/11/2022,
rail_company_5134,5134,AFJ,Arvidsjaurs jarnvagsforening,SE,15/11/2022,18/11/2022,
rail_company_5135,5135,OUD,"Osoblazska uzkorozchodna draha, o.p.s.",CZ,24/11/2022,25/11/2022,
rail_company_5136,5136,ContecRail,Contec Rail Aps,DK,24/11/2022,25/11/2022,
rail_company_5137,5137,GGL,SC Global Grain Logistics SRL,RO,24/11/2022,25/11/2022,
rail_company_5138,5138,PRM Kft.,Phoenix Rail Maganvasut Kft.,HU,24/11/2022,25/11/2022,
rail_company_5139,5139,SAS,Stockholms Anglokssallskap,SE,24/11/2022,25/11/2022,https://anglok.com/
rail_company_5140,5140,ADKRS,ADK Rail service s.r.o.,CZ,24/11/2022,25/11/2022,
rail_company_5141,5141,Belfry PE Kft.,Belfry PE Korlatolt Felelossegu Tarsasag,HU,24/11/2022,25/11/2022,https://belfrygroup.eu/
rail_company_5142,5142,Midnight Trains,00H00 SAS,FR,25/11/2022,05/12/2022,https://www.midnight-trains.com/en/home
rail_company_5143,5143,AMCON,AMCON Software GmbH,DE,25/11/2022,05/12/2022,
rail_company_5144,5144,Alva Yhtiot,Alva Yhtiot Oy,FI,25/11/2022,05/12/2022,
rail_company_5145,5145,THC,"Train Hungary Maganvasut KFT, Sucursala Craiova",RO,02/12/2022,05/12/2022,
rail_company_5146,5146,OJF,Orsa Jernvagsforening,SE,02/12/2022,05/12/2022,
